datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,vcu,uni,rsl,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,mtz,god,gzl,frk,bac,hol,ori
2013-12-17,SCHISM,cache,3,9877.71,9644.88,1031.03,3118.10,8390.71,1.00,1.00,2.47,0.29,78.60,34.30,634.37,1449.43,1449.43,589.43,487.39,418.84,418.84,898.25,445.13,445.13,898.25,16824.89,8739.17,4516.15,596.53,181.25,2076.05,635.75,208.38,244.52,838.39,898.25,159.51,8048.86,777.07,5077.73,3610.98,7811.80,389.50,150.37,339.99,2084.81,4514.50,26662.30,439.20,10290.62,11446.81,14525.73,380.13,415.87,416.08,536.84
2013-12-18,SCHISM,cache,3,9845.30,9615.09,1021.87,2068.00,9405.97,1.00,1.00,2.42,0.37,79.20,173.60,780.39,1595.03,1595.03,567.87,474.73,426.05,426.05,898.25,439.20,439.20,898.25,18168.86,9876.16,5443.85,926.87,201.44,2483.56,669.25,221.16,237.82,837.37,898.25,150.37,7679.91,768.82,4801.71,4158.47,7625.80,405.88,150.37,393.55,2495.29,5442.22,27380.82,439.20,10319.97,11711.47,14761.31,383.97,410.56,412.04,514.98
2013-12-19,SCHISM,cache,3,9802.21,9536.57,1002.42,2561.44,8824.06,1.00,1.00,2.39,0.42,78.20,98.70,679.57,1488.01,1488.01,590.89,486.54,438.35,438.35,898.25,439.20,439.20,898.25,18251.58,10169.71,6045.75,985.80,218.78,2496.63,651.78,237.61,233.71,839.21,898.25,150.37,7479.50,758.71,4518.91,5169.22,7469.43,445.76,150.37,451.26,2506.82,6044.50,27457.28,439.20,9988.27,11858.40,15186.22,362.65,405.67,410.13,521.92
2013-12-20,SCHISM,cache,3,10153.43,9927.89,983.37,3598.46,8113.73,1.00,1.00,2.37,0.33,77.40,56.20,631.59,1448.04,1448.04,579.81,486.75,439.20,439.20,898.25,439.20,439.20,898.25,18043.25,10055.38,5759.44,1094.18,222.03,2488.56,640.13,220.73,234.36,839.21,898.25,150.37,7367.62,738.26,4457.03,5801.31,7326.76,444.07,150.37,488.86,2502.21,5758.36,26962.62,435.59,9836.87,11668.56,15298.91,340.21,401.63,407.16,518.14
2013-12-21,SCHISM,cache,3,10225.32,10003.22,965.43,3326.16,8450.61,1.00,1.00,2.46,0.29,76.80,48.00,634.01,1448.87,1448.87,550.06,467.12,439.20,439.20,910.72,439.20,439.20,898.25,17859.36,9945.41,5569.61,1134.61,213.14,2513.93,639.71,215.09,233.71,839.21,898.25,150.37,7198.39,725.85,4666.35,5526.69,7157.09,449.15,150.37,507.62,2525.26,5567.98,26523.26,429.23,9750.14,11563.51,15275.95,335.07,400.14,402.27,503.61
2013-12-22,SCHISM,cache,3,10035.27,9794.23,964.56,3131.32,8467.83,1.00,1.00,2.66,0.25,75.20,42.00,641.32,1470.42,1470.42,540.83,475.99,439.20,439.20,917.88,439.20,439.20,898.25,17444.56,9490.54,5265.13,1042.50,203.60,2383.44,618.24,210.11,233.71,839.21,902.75,150.37,7018.68,711.98,5002.35,5318.94,7029.34,445.34,150.37,498.98,2394.43,5263.68,26435.90,423.08,9684.05,11261.26,15158.78,331.00,396.53,396.10,510.14
2013-12-23,SCHISM,cache,3,10231.14,10008.80,973.03,3032.64,8773.84,1.00,1.00,2.96,0.20,75.40,37.60,639.90,1460.75,1460.75,624.71,520.87,438.35,438.35,917.88,439.20,439.20,898.25,16685.64,9241.74,5186.16,970.73,212.93,2324.58,608.44,208.59,233.71,877.16,913.18,150.37,6859.23,676.93,5197.81,4980.25,6887.16,458.03,151.24,490.97,2337.71,5185.25,26474.92,417.35,9883.74,11134.56,14641.08,1040.88,393.76,400.36,570.60
2013-12-24,SCHISM,cache,3,10189.53,9977.22,976.10,2712.53,9073.06,1.00,1.00,3.29,0.15,75.40,44.60,664.56,1497.86,1497.86,661.76,549.43,421.81,421.81,913.59,439.20,439.20,912.97,16548.57,9398.85,5307.50,1038.65,225.49,2457.21,630.75,210.98,233.71,904.79,915.02,150.37,6726.91,653.24,5246.95,4865.25,6815.98,477.05,151.67,513.93,2469.91,5306.22,26301.38,416.29,10097.69,11335.96,14433.88,1379.36,384.18,403.97,599.04
2013-12-25,SCHISM,cache,3,10043.24,9829.94,978.02,2726.04,8899.57,1.00,1.00,3.52,0.11,75.40,49.60,653.95,1474.71,1474.71,698.51,560.33,418.84,418.84,911.13,439.20,439.20,917.88,16148.63,9311.23,5310.58,1078.39,239.55,2459.13,633.67,210.33,232.63,926.66,917.88,150.37,6688.40,637.00,5170.50,4899.83,6873.82,488.65,152.33,533.27,2472.99,5308.59,25837.45,415.87,10159.40,11183.62,14345.30,1541.52,380.99,399.51,607.81
2013-12-26,SCHISM,cache,3,9981.81,9781.40,981.51,3025.10,8552.92,1.00,1.00,3.60,0.01,76.20,54.00,668.70,1493.46,1493.46,708.46,553.42,417.78,417.78,917.88,439.20,439.20,917.88,15724.77,9235.67,5291.14,1061.57,240.63,2422.94,621.37,208.81,229.17,953.40,917.88,150.37,6710.51,620.54,5148.82,4599.48,6909.75,490.13,152.76,527.81,2438.54,5288.23,25340.49,412.89,10165.93,11091.78,14192.27,1708.75,378.64,394.40,609.27
2013-12-27,SCHISM,cache,3,9873.89,9675.79,983.16,3006.70,8419.23,1.00,1.00,3.70,-0.04,77.20,70.70,639.58,1446.69,1446.69,687.52,551.32,417.14,417.14,917.88,439.20,439.20,917.88,15854.50,9416.16,5416.27,1092.36,237.39,2459.71,618.66,208.81,225.06,954.42,917.88,150.37,6716.93,612.40,5152.65,4464.77,6835.56,489.92,152.76,532.22,2474.72,5415.00,25352.68,402.27,10211.80,11123.31,14075.56,1697.13,370.97,390.14,601.13
2013-12-28,SCHISM,cache,3,9673.94,9476.59,984.52,2753.67,8503.68,1.00,1.00,3.58,0.07,77.60,57.80,656.70,1513.07,1513.07,642.62,528.23,418.41,418.41,919.31,439.20,439.20,917.88,17323.62,10045.06,5995.92,1307.57,240.63,2727.53,650.74,216.39,222.03,879.82,917.88,150.37,6650.95,637.42,5135.52,4611.06,6811.53,500.24,151.02,594.44,2740.90,5994.66,25904.79,399.72,10178.47,11494.22,14690.18,676.72,365.85,369.05,570.81
2013-12-29,SCHISM,cache,3,9383.92,9179.69,977.38,2527.47,8428.83,1.00,1.00,3.45,0.13,78.00,52.20,647.19,1469.03,1469.03,650.95,519.19,413.32,413.32,937.49,439.20,439.20,917.88,17821.65,10380.70,6334.18,1460.28,249.92,2874.55,682.74,218.56,218.56,851.94,917.88,150.37,6615.97,649.28,5079.73,5181.42,6813.66,536.21,150.37,660.93,2889.97,6332.39,26083.94,398.44,10162.15,11601.70,15140.26,328.00,362.01,360.51,564.73
2013-12-30,SCHISM,cache,3,9399.07,9185.49,969.50,2526.56,8431.09,1.00,1.00,3.21,0.20,78.40,47.50,636.58,1465.12,1465.12,659.89,528.02,402.27,402.27,928.71,424.14,424.14,917.88,17966.92,10548.31,6435.32,1503.62,258.34,2953.47,698.30,216.61,220.94,854.81,927.28,150.37,6613.12,646.58,5107.08,5400.67,6765.22,556.98,150.37,693.12,2969.61,6432.82,26383.66,398.44,10272.08,11601.36,15254.30,326.93,359.23,350.90,579.39
2013-12-31,SCHISM,cache,3,9372.78,9151.00,975.56,2304.17,8637.89,1.00,1.00,2.82,0.14,78.00,48.40,642.12,1474.91,1474.91,659.27,508.67,398.44,398.44,917.88,418.84,418.84,927.89,18289.03,10863.16,6694.29,1621.32,268.05,3109.72,730.81,220.29,216.83,857.28,937.49,150.37,6564.20,647.83,5200.18,5762.33,6763.26,590.26,150.37,753.14,3125.81,6692.68,26691.81,398.44,10235.68,11721.47,15473.06,326.72,355.60,344.70,562.01
2014-01-01,SCHISM,cache,3,9310.30,9066.74,985.54,2426.04,8605.36,1.00,1.00,2.44,0.11,77.20,48.10,783.66,1488.59,1488.59,681.08,526.76,398.44,398.44,917.88,418.84,418.84,937.49,17984.47,10590.26,6364.44,1534.98,251.22,2987.08,721.09,215.53,222.46,858.92,922.37,150.37,6585.63,644.91,5329.30,6142.98,6751.33,583.99,150.37,745.08,3003.59,6363.19,26559.15,395.46,10079.29,11614.26,15471.24,324.36,353.04,342.99,588.38
2014-01-02,SCHISM,cache,3,9357.72,9130.25,988.48,2224.95,8852.17,1.00,1.00,2.04,0.09,77.20,39.80,770.73,1480.59,1480.59,674.44,522.76,398.44,398.44,917.88,418.84,418.84,920.94,17346.93,10079.12,5826.39,1335.99,224.41,2718.17,687.52,209.24,222.46,858.92,917.88,150.37,6601.34,637.42,5506.76,6236.31,6737.25,547.75,150.37,680.25,2731.35,5825.13,26084.26,394.19,9731.85,11314.36,15322.03,320.93,352.18,340.63,585.66
2014-01-03,SCHISM,cache,3,9448.07,9224.83,983.97,1877.86,9276.63,1.00,1.00,1.81,0.12,76.00,61.60,784.05,1497.52,1497.52,694.36,524.23,398.44,398.44,926.66,418.84,418.84,917.88,17656.08,10158.54,5785.25,1348.19,223.76,2797.20,700.37,207.07,220.08,858.92,917.88,150.37,6605.80,630.75,5692.61,5886.97,6742.77,525.91,150.37,640.75,2810.36,5785.07,26465.90,392.48,9895.63,11386.13,15135.96,318.14,348.76,340.21,581.06
2014-01-04,SCHISM,cache,3,9405.05,9166.45,979.99,2051.98,9047.67,1.00,1.00,1.67,0.04,74.60,63.20,777.81,1501.63,1501.63,714.67,542.09,398.44,398.44,937.49,416.08,416.08,920.13,16784.81,9456.30,5236.21,1080.62,195.79,2420.44,640.96,200.78,215.96,860.76,917.88,150.37,6582.95,622.62,5860.83,5878.68,6696.43,478.10,150.37,565.36,2430.07,5235.12,25984.42,391.63,9294.77,10993.22,14924.66,311.92,344.48,338.71,606.56
2014-01-05,SCHISM,cache,3,9355.52,9107.20,967.89,2022.76,9032.92,1.00,1.00,1.57,-0.06,74.60,48.90,781.18,1492.20,1492.20,737.02,554.25,397.38,397.38,937.49,406.73,406.73,934.42,16398.75,8798.91,4607.20,882.28,182.33,2165.83,595.28,191.45,214.66,873.27,934.63,150.37,6594.38,607.18,5873.45,5237.85,6664.51,434.32,150.37,485.07,2174.56,4606.28,26080.67,388.87,9308.98,10245.64,14628.96,305.27,344.06,337.00,613.24
2014-01-06,SCHISM,cache,3,9485.34,9251.81,950.43,2006.09,9081.58,1.00,1.00,1.60,-0.06,75.40,43.40,695.30,1385.54,1385.54,729.37,558.03,382.26,382.26,937.49,398.44,398.44,937.49,16823.58,8799.08,4650.93,810.85,180.38,2160.40,581.06,191.45,212.93,876.55,937.49,150.37,6565.27,602.17,5830.72,4681.22,6633.11,413.96,150.37,446.40,2168.94,4648.54,26965.25,381.20,9303.44,10328.20,14408.46,303.98,341.28,334.43,608.02
2014-01-07,SCHISM,cache,3,9178.65,8972.46,941.48,2282.76,8520.90,1.00,1.00,1.70,-0.04,77.00,22.30,705.83,1413.88,1413.88,715.08,547.54,378.00,378.00,939.12,398.44,398.44,937.49,17519.17,9144.10,4897.08,854.20,180.81,2257.11,585.04,192.54,212.93,877.36,937.49,150.37,6541.15,599.04,5679.05,4800.61,6635.07,406.95,150.37,438.77,2266.97,4896.72,27719.89,378.86,9480.17,10668.64,14399.98,304.20,339.56,328.00,601.34
2014-01-08,SCHISM,cache,3,8811.72,8589.03,914.24,2413.15,7881.26,1.00,1.00,1.86,0.03,77.80,20.90,589.35,1262.97,1262.97,656.57,524.02,378.00,378.00,951.57,398.44,398.44,937.49,18145.01,9714.08,5343.11,975.01,187.33,2414.66,607.81,197.53,212.93,878.59,937.49,150.37,6542.41,597.58,5392.68,5219.11,6666.83,422.66,150.37,471.35,2426.99,5342.56,28005.04,378.00,9602.71,11054.28,14713.72,305.48,337.00,324.15,579.81
2014-01-09,SCHISM,cache,3,8350.35,8139.63,865.75,1933.90,7939.96,1.00,1.00,2.04,0.02,78.00,37.30,695.06,1384.91,1384.91,641.58,495.19,378.00,378.00,957.07,398.44,398.44,937.49,18355.81,10108.69,5659.53,1065.42,192.32,2520.08,615.32,199.48,212.93,878.59,937.49,150.37,6573.48,592.35,5172.68,5482.11,6698.75,442.80,150.37,506.14,2532.56,5658.62,27523.66,378.00,9684.39,11303.30,15134.31,305.91,331.22,322.86,548.38
2014-01-10,SCHISM,cache,3,7842.36,7623.01,820.78,1553.61,7785.71,1.00,1.00,2.30,-0.10,78.20,33.40,709.58,1413.95,1413.95,654.28,497.08,378.00,378.00,967.67,383.33,383.33,937.49,17863.59,9935.59,5647.41,1055.08,195.36,2440.66,597.37,197.10,212.93,878.59,944.02,150.37,6594.38,585.45,5132.78,5504.76,6673.42,446.82,150.37,523.81,2453.94,5645.78,26784.18,378.00,9557.96,11248.16,15387.08,303.98,330.15,322.00,548.17
2014-01-11,SCHISM,cache,3,7528.53,7281.45,795.96,1484.60,7440.38,1.00,1.00,2.58,-0.17,80.60,78.80,679.29,1368.79,1368.79,669.04,505.30,378.00,378.00,986.41,378.00,378.00,941.57,17788.49,9913.37,5615.58,1046.77,196.23,2416.01,577.09,197.96,212.93,881.87,957.48,150.37,6560.63,582.11,5212.37,5257.50,6559.02,440.47,150.37,514.98,2429.11,5613.40,26252.68,378.00,9717.18,11291.39,15345.48,302.91,330.57,320.29,550.48
2014-01-12,SCHISM,cache,3,7129.47,6864.92,789.98,1384.30,7182.76,1.00,1.00,2.88,-0.09,80.60,56.10,703.70,1407.91,1407.91,600.50,460.15,378.00,378.00,994.55,378.00,378.00,954.42,18374.29,10612.51,6425.12,1301.76,228.52,2709.57,590.89,213.14,212.93,885.15,967.47,150.37,6469.30,576.88,5316.22,5327.48,6559.91,483.59,150.37,595.28,2724.48,6424.05,26723.64,376.72,10011.68,11563.00,15524.69,297.54,326.93,320.72,496.24
2014-01-13,SCHISM,cache,3,7173.45,6934.53,784.46,1433.70,7199.05,1.00,1.00,3.14,-0.08,81.40,59.60,734.43,1441.56,1441.56,647.41,490.34,377.79,377.79,1014.07,378.00,378.00,957.07,17086.37,10601.56,6394.70,1393.73,271.07,2724.48,603.01,208.59,212.93,1000.86,982.54,150.37,6425.66,537.68,5365.81,5839.56,6585.63,531.38,154.07,629.71,2743.01,6393.09,26652.36,371.82,10499.32,11397.52,14954.13,1718.80,327.36,338.92,533.69
2014-01-14,SCHISM,cache,3,8390.69,8155.49,968.11,1173.35,8891.46,1.00,1.00,3.33,-0.01,82.00,51.60,757.61,1476.37,1476.37,712.39,502.56,377.36,377.36,1018.75,378.00,378.00,974.19,17659.66,11101.67,6785.35,1677.80,313.00,3006.63,641.58,211.41,212.93,999.03,998.21,151.89,6445.52,542.72,5498.96,5741.20,6707.30,567.25,168.64,733.30,3027.87,6784.10,27049.76,371.39,10903.11,11821.47,15116.12,1552.63,327.15,336.35,549.01
