datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,vcu.1,uni,rsl,rsl.1,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,mtz,god,gzl,frk,bac,hol,ori,model_out_sf_tidal_filter,model_out_sf_tidal_energy
2008-08-18,SCHISM,suisun,5,7362.84,7444.6,4506.26,3629.41,8479.76,1.0,1.0,4.03,-0.44,78.6,671.3,911.38,1463.86,1463.86,494.56,404.61,380.35,380.35,618.04,192.1,192.1,623.46,13166.84,6460.9,3378.06,693.95,166.25,1026.26,191.02,154.28,204.69,604.68,617.41,150.37,4010.43,211.41,4662.68,3915.79,4696.83,244.09,129.47,307.2,1029.92,3377.68,23363.34,255.75,9198.57,10566.63,10679.25,150.37,185.16,171.25,440.89,1.82,3.6
2008-08-19,SCHISM,suisun,5,7487.04,7567.43,4251.46,3772.64,8033.7,1.0,1.0,3.18,-0.45,77.8,482.9,550.74,1118.94,1118.94,548.38,399.08,388.44,388.44,606.56,192.1,192.1,625.33,12355.37,5836.31,2907.09,640.54,160.81,920.54,191.67,166.68,225.71,620.75,606.77,150.37,4239.18,215.31,5027.18,3761.47,4842.18,266.11,129.47,333.36,922.99,2906.52,22191.35,258.99,8746.14,9649.34,10346.56,161.9,188.63,171.25,460.99,1.79,2.75
2008-08-20,SCHISM,suisun,5,7675.72,7752.18,4136.61,5445.2,6570.76,1.0,1.0,2.5,-0.5,77.4,319.8,523.42,1123.88,1123.88,513.51,307.63,395.04,395.04,620.75,192.1,192.1,619.7,11875.34,5382.33,2633.24,572.06,156.9,807.76,195.58,167.77,245.82,618.24,620.12,150.37,4483.01,221.38,5263.68,3458.33,4968.93,267.83,129.47,336.78,810.44,2632.66,21378.86,258.77,8181.79,8577.18,9759.97,171.25,188.41,171.25,344.06,1.77,2.21
2008-08-21,SCHISM,suisun,5,7859.26,7931.12,3972.48,5917.97,5938.62,1.0,1.0,2.18,-0.45,78.0,406.3,431.15,1009.14,1009.14,460.99,293.24,381.2,381.2,589.01,192.1,192.1,615.74,11983.67,5354.55,2516.04,550.69,154.72,804.68,204.47,167.99,254.24,610.73,591.94,150.37,4747.09,223.54,5362.91,3212.94,5101.07,262.66,129.47,338.71,807.97,2514.89,21888.48,260.5,8072.72,8216.65,9552.78,171.25,182.33,171.25,313.85,1.83,1.9
2008-08-22,SCHISM,suisun,5,8438.73,8510.27,3571.57,5514.04,6800.67,1.0,1.0,2.12,-0.32,80.6,488.4,792.81,1393.68,1393.68,445.76,297.97,390.14,390.14,580.64,194.49,194.49,598.41,12787.54,5695.68,2694.47,505.09,154.07,865.68,217.48,169.73,252.08,614.91,577.71,150.37,4980.07,223.97,5226.75,3117.48,5210.55,259.21,129.47,328.65,869.99,2693.9,23097.17,267.4,8147.78,8462.63,9833.42,171.25,183.42,171.25,309.13,1.95,1.85
2008-08-23,SCHISM,suisun,5,9299.35,9372.48,3184.04,5471.32,7216.65,1.0,1.0,2.32,-0.12,81.4,398.3,602.88,1186.56,1186.56,426.9,303.34,387.38,387.38,573.32,212.93,212.93,591.94,14907.94,6923.79,3633.25,582.11,162.55,1130.98,232.42,176.03,242.79,596.53,570.39,150.37,5171.04,223.11,5147.0,3423.95,5321.31,280.76,129.47,364.57,1134.61,3631.57,25817.5,267.62,9144.97,9710.45,10842.32,176.03,186.24,171.25,319.22,2.16,2.03
2008-08-24,SCHISM,suisun,5,10008.79,10069.95,2847.22,5457.79,7747.31,1.0,0.99,2.67,-0.13,81.8,570.3,919.4,1529.5,1529.5,436.65,310.42,402.69,402.69,595.28,212.93,212.93,590.26,15420.25,7478.44,4026.4,627.63,166.9,1291.74,255.75,175.38,239.77,584.83,587.34,150.37,5296.95,224.84,4993.59,3835.89,5415.37,288.51,129.47,372.89,1297.15,4025.66,25899.65,266.97,9370.81,10592.31,10889.97,188.85,192.1,185.81,341.92,2.16,2.4
2008-08-25,SCHISM,suisun,5,10580.35,10613.79,2580.38,6047.3,7479.37,1.0,0.0,3.03,-0.23,81.4,352.6,718.53,1315.79,1315.79,419.9,318.36,404.61,404.61,599.88,225.06,225.06,605.31,15427.85,7477.91,4075.59,658.64,157.77,1334.19,265.68,176.46,238.9,580.64,602.8,150.37,5359.82,229.6,5477.94,3987.02,5464.34,303.55,129.47,366.06,1339.79,4075.41,25502.94,276.02,10044.89,10759.61,11796.73,192.1,192.1,188.41,346.84,2.05,2.79
2008-08-26,SCHISM,suisun,5,11175.31,11186.12,2386.23,7013.21,6790.76,1.0,0.0,3.38,-0.21,81.8,323.2,565.62,1171.17,1171.17,412.47,310.42,415.87,415.87,597.58,233.71,233.71,615.11,15076.09,7191.83,3743.92,653.45,156.24,1354.79,275.37,174.07,234.79,580.64,591.94,150.37,5401.57,236.31,6357.64,3598.24,5784.53,288.07,129.47,343.84,1364.18,3743.73,24820.59,273.65,10738.76,11283.39,12086.51,192.1,192.1,192.1,343.84,2.04,3.11
2008-08-27,SCHISM,suisun,5,12015.0,12058.99,2218.91,7259.12,7568.69,1.0,0.0,3.68,-0.11,82.0,243.3,837.19,1466.86,1466.86,405.88,319.22,428.6,428.6,612.61,233.71,233.71,610.73,15553.05,7592.99,3776.21,681.29,153.2,1659.64,303.34,175.38,223.97,592.35,603.22,150.37,5501.14,236.09,7223.9,3537.72,6266.08,287.21,129.47,340.21,1669.12,3775.65,25397.21,276.24,11423.36,11678.74,12503.24,192.1,192.32,192.1,341.06,2.12,3.34
2008-08-28,SCHISM,suisun,5,12747.24,12835.57,2055.85,7067.58,8356.33,1.0,0.0,3.89,-0.16,81.8,402.5,1023.31,1653.34,1653.34,408.65,326.5,443.43,443.43,592.14,233.71,233.71,620.75,15811.87,7816.73,3918.58,707.21,150.59,1837.91,342.35,174.29,215.74,598.41,592.56,148.84,5755.83,243.44,7826.58,3519.34,6818.29,291.09,129.47,343.2,1846.93,3917.28,25460.94,280.76,11973.86,12158.68,12872.93,196.23,212.93,193.84,354.1,2.05,3.5
2008-08-29,SCHISM,suisun,5,13299.13,13352.09,1902.58,7057.22,9032.01,1.0,0.0,3.96,-0.36,82.8,749.9,1637.41,2267.73,2267.73,413.53,338.5,452.32,452.32,598.41,233.71,233.71,608.02,15261.41,7668.1,3924.35,676.93,144.71,1841.05,354.74,172.12,213.58,600.71,589.43,147.97,6095.01,254.46,8187.39,3471.1,7152.12,283.77,131.43,314.93,1847.72,3923.61,24349.49,293.02,12059.62,12402.26,13088.01,212.93,212.93,197.31,362.86,1.92,3.52
2008-08-30,SCHISM,suisun,5,13935.89,14010.82,1818.73,5973.72,10672.14,1.0,0.0,3.76,-0.24,82.8,763.0,1654.24,2245.54,2245.54,410.98,342.56,451.05,451.05,636.38,233.71,233.71,602.59,16466.79,8439.39,4843.1,836.96,148.63,2130.88,405.46,180.38,200.78,600.71,622.83,147.54,6483.25,259.21,8880.71,4071.33,7782.41,300.76,140.79,351.54,2139.43,4841.08,26159.61,289.15,13020.55,13755.57,14284.77,212.93,212.93,200.35,374.38,2.05,3.37
2008-08-31,SCHISM,suisun,5,14428.75,14447.23,1797.57,4894.53,12076.8,1.0,0.0,3.57,-0.02,81.4,822.7,1567.71,2141.05,2141.05,407.16,332.07,459.51,459.51,620.75,233.71,233.71,628.46,16392.19,8256.76,4638.81,920.13,152.76,2019.18,410.77,178.2,199.27,600.71,627.83,141.88,7079.22,265.68,9701.65,4397.3,8471.37,324.15,145.58,386.74,2027.17,4636.6,25948.74,291.3,13524.16,14150.66,14221.72,212.93,215.53,209.68,353.89,2.17,3.12
2008-09-01,SCHISM,suisun,5,15198.02,15193.6,1808.7,4628.17,12946.61,1.0,0.0,3.2,-0.11,80.4,288.0,856.06,1715.19,1715.19,418.41,327.79,459.51,459.51,636.38,233.71,233.71,634.71,14807.38,7211.5,4032.9,602.59,145.15,1692.59,357.31,181.9,202.95,600.71,629.29,141.88,7655.41,257.05,10004.11,4403.94,8458.44,291.73,144.71,320.93,1698.11,4033.65,24707.77,264.81,12939.29,13388.47,13641.33,206.86,212.93,212.93,377.58,2.11,2.73
2008-09-02,SCHISM,suisun,5,15991.9,16054.88,1822.79,4379.91,14326.11,1.0,0.0,2.7,-0.16,79.2,262.3,1153.63,2039.38,2039.38,419.69,310.42,442.37,442.37,623.46,233.71,233.71,642.21,14495.5,6808.68,3151.72,455.07,150.37,1567.09,329.72,173.86,199.7,602.59,630.96,140.36,8011.12,259.85,10143.76,4260.08,8690.37,261.79,140.36,263.74,1573.43,3151.53,24445.86,273.65,12656.66,12984.96,13189.97,205.77,216.39,212.93,353.25,2.1,2.32
2008-09-03,SCHISM,suisun,5,16095.13,16149.28,1766.78,4424.53,14563.21,1.0,0.0,2.22,-0.18,77.6,224.9,1350.73,2242.08,2242.08,420.11,306.56,436.02,436.02,637.63,233.71,233.71,634.92,14285.6,6388.08,2733.07,370.54,150.37,1434.8,321.57,171.25,198.62,610.94,626.58,147.76,8383.1,260.07,10251.48,4175.51,8878.1,237.82,144.71,230.04,1439.38,2732.31,24502.98,279.68,12384.89,12704.29,12692.17,203.17,216.61,212.93,342.77,2.08,1.94
2008-09-04,SCHISM,suisun,5,15919.57,15960.47,1691.34,4281.32,14523.67,1.0,0.0,1.88,-0.23,77.0,255.5,1449.58,2341.97,2341.97,426.48,326.08,421.17,421.17,640.75,233.71,233.71,638.67,13635.65,5702.72,2322.26,266.97,150.37,1192.29,301.62,168.42,197.96,620.75,640.13,150.37,8693.16,259.42,10047.29,4113.06,8949.75,220.94,150.37,202.74,1194.91,2321.88,24294.06,289.8,11957.95,12305.93,12139.92,204.69,216.18,212.93,351.33,2.05,1.64
2008-09-05,SCHISM,suisun,5,15804.33,15874.29,1675.06,4210.59,14606.16,1.0,0.0,1.7,-0.22,76.6,320.5,1657.86,2549.22,2549.22,420.96,332.07,419.26,419.26,640.75,233.71,233.71,644.08,13361.69,5341.29,2233.88,215.09,150.37,1023.42,284.42,166.25,195.58,620.75,640.75,150.37,8982.26,260.93,10015.81,4077.08,9105.23,212.71,168.2,186.24,1027.68,2233.88,24692.57,301.19,11831.64,12015.99,11788.26,209.03,215.31,212.93,349.62,2.07,1.45
2008-09-06,SCHISM,suisun,5,16064.76,16114.03,1690.97,4328.25,14797.44,1.0,0.0,1.83,-0.21,77.0,516.4,1886.36,2779.23,2779.23,418.63,335.28,418.84,418.84,640.75,233.71,233.71,644.29,13536.36,5242.58,2203.46,195.58,150.37,942.59,274.94,165.6,191.02,620.75,640.75,150.37,9281.26,258.77,10082.9,3925.09,9316.95,207.73,184.07,180.38,946.26,2203.26,25000.03,296.89,11954.4,11968.28,11736.9,212.06,212.93,212.93,355.17,2.07,1.58
2008-09-07,SCHISM,suisun,5,16485.06,16500.9,1689.57,4371.8,15149.58,1.0,0.01,2.41,-0.24,78.6,784.2,2130.95,3000.77,3000.77,412.26,337.85,418.84,418.84,640.75,233.5,233.5,640.75,14120.86,5555.85,2427.57,194.49,153.85,959.93,269.99,168.2,188.41,620.75,640.75,150.37,9570.92,259.42,10309.67,2934.66,9616.71,207.94,192.1,176.9,962.17,2426.8,25482.02,296.68,12430.42,12453.52,12446.78,212.93,212.93,212.93,367.98,2.03,2.12
2008-09-08,SCHISM,suisun,5,16707.27,16702.22,1696.86,4420.32,15347.08,1.0,1.0,3.41,-0.31,79.6,807.2,2170.47,3008.06,3008.06,415.44,342.56,418.84,418.84,640.75,227.22,227.22,645.54,15129.18,6240.07,2801.4,221.38,167.12,1042.5,273.22,174.51,188.2,629.29,640.75,152.76,9794.29,263.3,9788.25,4099.15,9898.21,207.51,192.1,185.81,1044.13,2800.06,26092.2,296.46,12679.05,13341.09,13010.99,212.93,213.79,212.93,374.17,1.95,3.09
2008-09-09,SCHISM,suisun,5,16291.48,16337.7,1735.01,4232.29,14898.64,1.0,1.0,4.69,-0.36,79.2,522.1,1626.54,2424.63,2424.63,403.97,328.0,418.84,418.84,646.37,228.09,228.09,642.21,15778.95,6684.3,3162.31,330.15,173.2,1101.26,273.22,190.15,188.63,635.75,645.12,169.29,9963.83,267.4,9277.97,4483.19,9971.75,202.74,175.16,206.86,1104.09,3163.25,26269.48,287.0,12649.26,14068.73,13363.7,212.93,213.79,214.23,345.55,1.91,4.29
2008-09-10,SCHISM,suisun,5,15864.1,15856.66,1740.96,3778.02,14779.12,1.0,1.0,5.87,-0.35,80.4,467.8,1419.88,2249.14,2249.14,414.38,336.57,411.62,411.62,637.84,217.91,217.91,640.75,14892.7,6567.59,2996.0,388.65,179.29,1076.16,270.42,192.1,192.1,640.75,643.25,189.06,9929.56,266.11,8912.54,4398.4,9783.42,215.31,171.25,231.77,1080.41,2994.67,25142.1,275.16,12433.12,13753.9,12953.4,208.81,218.34,215.74,376.3,1.9,5.39
2008-09-11,SCHISM,suisun,5,15910.68,15936.47,1753.87,3046.47,15668.46,1.0,1.0,6.81,-0.26,81.2,638.1,1688.47,2523.95,2523.95,411.19,346.62,400.14,400.14,640.75,230.04,230.04,640.75,15244.89,7039.46,3325.16,483.8,183.42,1204.77,278.82,189.93,192.1,640.75,639.29,192.1,9655.39,258.34,8619.93,4063.53,9574.55,228.95,171.25,268.26,1209.6,3323.09,25259.22,275.16,12478.97,13374.24,12884.86,205.12,222.46,215.09,377.58,1.97,6.25
2008-09-12,SCHISM,suisun,5,16190.33,16212.14,1814.47,2256.88,16605.28,1.0,1.0,7.12,-0.3,80.2,550.0,1407.36,2236.2,2236.2,428.6,374.59,395.04,395.04,628.67,233.71,233.71,640.75,15378.33,7322.87,3709.18,572.69,189.93,1301.56,285.06,186.89,192.1,640.75,632.42,187.98,9372.71,254.46,8162.33,4422.01,9486.91,249.06,156.46,305.7,1307.97,3708.05,25321.74,280.33,12593.87,13531.18,13113.0,203.39,228.52,215.74,399.29,1.95,6.49
2008-09-13,SCHISM,suisun,5,16098.49,16109.88,1880.38,1706.98,16920.03,1.0,1.0,6.78,-0.36,79.0,420.1,1068.24,1897.13,1897.13,471.35,408.43,396.74,396.74,616.58,233.71,233.71,636.38,14400.65,6717.47,3313.86,547.54,183.2,1146.73,267.83,182.98,193.19,640.75,613.24,175.81,9140.63,254.46,7857.71,4353.01,9126.92,251.87,165.38,295.17,1151.97,3313.48,24248.67,289.37,11874.66,12882.17,12664.74,198.83,231.98,214.01,433.69,1.88,6.15
2008-09-14,SCHISM,suisun,5,16081.59,16069.03,1921.24,1476.72,17150.58,1.0,1.0,5.89,-0.45,77.8,440.1,1064.56,1898.67,1898.67,504.46,426.9,398.44,398.44,600.71,233.71,233.71,630.96,13333.22,6102.74,2896.63,497.3,178.86,964.82,252.95,181.46,196.45,640.75,600.71,171.25,8893.41,254.46,7618.57,4091.18,8717.04,243.66,163.42,277.53,969.3,2895.87,23161.93,293.24,11161.48,12045.42,11811.14,196.45,234.15,213.79,456.76,1.81,5.34
2008-09-15,SCHISM,suisun,5,16204.69,16177.93,1920.53,1460.66,17196.96,1.0,0.99,4.83,-0.43,76.8,653.9,1186.31,2017.84,2017.84,528.65,442.59,402.27,402.27,600.71,233.71,233.71,625.96,12279.43,5439.49,2421.21,405.03,173.64,798.09,239.12,179.07,198.62,640.75,594.65,171.25,8601.26,254.46,7216.46,3488.19,8263.59,229.6,157.33,248.84,800.56,2419.28,22042.12,299.68,10324.94,11050.19,11112.24,193.41,236.74,215.53,477.26,1.84,4.3
2008-09-16,SCHISM,suisun,5,16340.5,16336.48,1923.56,1782.7,16931.87,1.0,0.0,3.71,-0.37,73.8,724.4,1174.91,1993.62,1993.62,510.35,426.48,409.28,409.28,627.42,233.71,233.71,620.33,11877.88,4956.68,2431.42,380.99,171.9,728.95,231.98,181.46,201.0,633.67,614.49,171.25,8341.3,254.46,7280.04,3193.49,7970.55,224.19,150.37,236.31,730.61,2430.07,21522.56,297.54,9952.46,10760.81,10752.44,192.1,238.47,215.53,460.99,1.9,3.3
2008-09-17,SCHISM,suisun,5,16483.69,16452.4,1922.94,2240.11,16404.94,1.0,0.0,2.75,-0.3,70.2,522.7,761.11,1556.99,1556.99,471.98,391.63,418.2,418.2,640.75,233.71,233.71,622.62,10759.79,4049.43,2136.52,354.74,165.6,628.46,222.46,182.11,204.91,623.04,640.75,171.25,8045.35,254.46,7733.11,3800.47,7936.12,222.89,150.37,233.06,629.71,2135.16,21166.78,296.68,9966.24,10874.77,10634.76,192.1,236.52,215.31,419.9,1.98,2.41
2008-09-18,SCHISM,suisun,5,16685.11,16604.71,1864.87,2368.28,16322.4,1.0,0.0,2.12,-0.31,69.0,402.5,543.2,1361.4,1361.4,471.56,350.9,408.43,408.43,643.46,233.71,233.71,640.54,8938.8,3086.24,1536.96,259.42,154.07,482.54,213.79,168.2,215.31,612.19,644.08,171.25,7881.45,259.64,8046.05,4102.3,7997.95,208.38,153.41,212.71,484.01,1535.97,19122.09,298.4,9646.06,10243.75,9932.66,192.1,235.23,214.44,396.95,1.99,1.84
2008-09-19,SCHISM,suisun,5,17052.34,17019.08,1789.91,2338.02,16557.03,1.0,0.0,1.88,-0.25,69.8,318.4,371.21,1185.82,1185.82,448.94,342.35,409.5,409.5,620.75,233.71,233.71,653.45,8522.37,2683.38,1299.96,226.14,151.89,442.8,212.93,167.12,215.96,614.28,623.25,164.07,7924.34,262.01,8320.48,4018.97,8092.72,200.35,150.37,198.83,443.43,1299.35,18827.24,297.97,9436.57,9782.56,9029.69,192.1,233.71,212.93,348.12,2.02,1.66
2008-09-20,SCHISM,suisun,5,17470.06,17477.55,1699.66,2803.24,16304.25,1.0,0.0,1.98,-0.07,70.2,296.8,234.57,1040.59,1040.59,425.84,340.85,408.22,408.22,652.41,233.71,233.71,660.93,9353.14,2767.25,1219.46,212.71,151.89,462.47,211.84,171.25,214.23,627.42,645.12,151.46,8045.17,260.28,8479.75,3993.89,8232.77,189.93,145.36,187.11,463.11,1219.66,20284.81,296.03,9433.29,9621.37,8741.61,192.1,233.71,212.93,342.99,2.17,1.77
2008-09-21,SCHISM,suisun,5,17891.09,17903.63,1564.22,3849.38,15671.48,1.0,0.01,2.33,0.0,70.6,260.4,325.95,1145.82,1145.82,404.82,334.64,391.42,391.42,682.95,233.71,233.71,645.54,9984.66,2844.09,1242.17,205.99,151.89,452.53,209.89,169.94,213.58,636.59,677.35,159.07,8218.93,259.85,8525.69,3787.03,8409.33,186.68,140.14,180.16,453.17,1241.77,20672.5,295.82,9431.56,9531.69,8724.71,192.1,234.79,212.93,340.85,2.23,2.08
2008-09-22,SCHISM,suisun,5,18441.63,18436.06,1473.24,3911.98,16156.96,1.0,1.0,2.79,-0.02,70.8,160.2,314.26,1155.55,1155.55,396.74,321.57,380.13,380.13,687.93,233.71,233.71,668.41,10198.58,2969.99,948.1,189.5,150.37,436.65,199.92,169.07,214.01,640.75,684.4,159.72,8395.51,259.42,8163.21,3111.61,8522.89,182.77,140.14,177.33,438.14,948.1,20468.43,292.38,9349.68,9432.94,8813.18,192.1,234.58,212.93,326.93,2.23,2.47
2008-09-23,SCHISM,suisun,5,19204.94,19187.44,1458.99,3775.61,17152.84,1.0,1.0,3.29,-0.05,71.2,205.9,470.42,1320.42,1320.42,393.97,318.36,380.56,380.56,727.71,233.71,233.71,689.59,10213.52,3085.67,850.92,182.98,150.37,430.93,197.53,164.94,211.63,640.75,713.63,152.33,8482.72,257.05,7736.46,1828.3,8522.54,179.94,129.47,173.2,432.2,851.74,20283.37,289.8,9185.22,9303.26,8827.63,192.1,232.63,212.93,336.57,2.17,2.91
2008-09-24,SCHISM,suisun,5,19930.36,19926.85,1431.47,4301.99,17426.3,1.0,1.0,3.76,-0.12,71.0,225.4,591.86,1439.39,1439.39,390.57,319.0,383.12,383.12,746.52,233.71,233.71,704.31,10172.46,3173.84,812.5,179.94,150.37,431.14,196.88,163.42,208.16,640.75,750.66,150.37,8480.28,255.32,6809.75,1419.26,8365.79,179.07,129.69,168.86,431.57,811.88,20029.75,288.29,8971.65,9144.1,8771.05,192.1,231.77,212.93,328.22,2.08,3.33
2008-09-25,SCHISM,suisun,5,20309.51,20320.01,1412.15,4469.39,17642.86,1.0,1.0,4.02,-0.25,70.6,185.3,575.9,1422.0,1422.0,385.67,318.57,386.95,386.95,772.54,239.77,239.77,724.4,9926.29,3128.45,859.33,177.77,150.37,417.78,197.31,157.55,200.57,652.41,769.65,150.37,8360.19,247.98,5561.1,1326.79,8062.89,174.51,129.47,166.68,419.05,859.33,19547.21,287.43,8607.02,8957.05,8604.75,192.1,230.9,212.93,323.29,1.96,3.56
2008-09-26,SCHISM,suisun,5,20915.27,20908.64,1393.69,4428.77,18373.37,1.0,1.0,4.13,-0.27,71.2,195.9,689.07,1531.9,1531.9,391.85,320.5,402.69,402.69,798.91,254.46,254.46,747.35,9382.58,2995.43,759.33,161.68,139.05,402.48,196.23,156.24,196.45,664.67,792.94,141.66,8083.07,246.04,4776.05,1096.2,7384.95,172.77,129.47,161.68,402.91,759.54,18983.45,286.57,7863.69,8360.54,8178.81,192.1,230.47,212.93,322.0,1.95,3.74
2008-09-27,SCHISM,suisun,5,21538.69,21549.75,1353.88,4416.68,18987.31,1.0,1.0,4.11,-0.15,72.0,416.5,927.92,1791.47,1791.47,392.27,323.29,408.43,408.43,767.79,254.46,254.46,766.14,9806.53,3201.61,841.68,165.38,133.61,405.88,196.23,156.24,192.1,676.1,782.23,135.79,7325.88,240.85,4456.66,1012.24,6602.41,167.33,129.47,159.72,406.31,841.47,19578.75,286.78,7641.66,8008.31,7931.55,192.1,224.84,212.93,326.93,2.08,3.77
2008-09-28,SCHISM,suisun,5,21877.38,21885.66,1281.21,4420.86,19356.98,1.0,1.0,3.96,-0.07,72.2,473.2,1092.45,1932.37,1932.37,396.31,317.72,421.81,421.81,738.67,238.9,238.9,789.44,10419.97,3478.05,965.84,163.42,129.47,443.86,196.01,157.98,183.85,690.84,755.2,130.78,6565.63,236.09,4160.13,1044.33,5934.72,163.86,129.47,158.64,445.13,965.43,19737.19,286.35,7558.77,7968.44,8013.57,192.1,221.81,212.93,328.22,2.17,3.62
2008-09-29,SCHISM,suisun,5,21819.82,21848.36,1228.45,4422.14,19396.99,1.0,1.0,3.57,-0.1,70.0,257.7,1028.56,1847.65,1847.65,395.25,314.07,421.6,421.6,760.36,233.71,233.71,776.87,10445.85,3560.77,1290.74,186.89,129.47,425.63,196.45,153.41,179.29,703.9,749.83,129.47,5954.52,233.93,3848.38,1317.58,5463.07,159.29,129.47,156.03,425.42,1289.93,20215.87,278.82,7427.38,8421.74,7881.1,192.1,217.91,212.93,327.58,2.14,3.27
2008-09-30,SCHISM,suisun,5,21825.32,21819.73,1206.68,4443.2,19355.28,1.0,1.0,3.17,-0.23,68.2,322.7,1089.18,1928.3,1928.3,418.84,304.41,422.23,422.23,781.61,233.71,233.71,755.82,8365.26,2516.04,893.34,167.55,129.47,358.59,186.68,148.84,180.81,725.85,768.62,129.47,5454.55,235.66,3477.49,1598.57,5100.16,159.07,129.47,155.81,359.23,892.31,17511.19,276.24,6379.31,7171.98,7222.48,192.1,217.69,212.93,323.29,2.01,2.87
2008-10-01,SCHISM,suisun,5,22058.11,22078.13,1157.37,4447.97,19648.34,1.0,1.0,2.66,-0.2,68.2,369.9,1250.73,2698.16,2698.16,400.14,300.97,407.37,407.37,752.93,233.71,233.71,766.14,7506.7,2044.71,488.02,152.54,129.47,317.5,177.33,144.93,179.07,747.14,763.46,129.47,4874.21,230.47,3370.91,1072.11,4688.2,158.2,129.47,151.67,317.72,487.81,17346.28,279.68,5695.68,6034.06,6476.63,192.1,215.09,212.93,321.57,2.04,2.37
2008-10-02,SCHISM,suisun,5,21992.97,22071.69,1121.44,4236.97,19664.41,1.0,1.0,2.14,-0.13,67.4,368.8,1155.77,2625.93,2625.93,381.41,302.05,401.84,401.84,758.3,233.71,233.71,779.34,7915.38,1985.24,453.59,148.63,129.47,314.07,173.64,145.58,175.6,755.2,760.16,129.47,4306.65,226.36,3460.96,969.51,4317.92,152.54,136.88,141.88,314.07,453.38,18473.43,276.67,5518.53,5874.9,6126.09,182.11,212.93,205.99,319.86,2.1,1.89
2008-10-03,SCHISM,suisun,5,21643.6,21720.87,1110.81,4018.33,19401.23,1.0,1.0,1.83,-0.16,67.4,409.2,1074.35,2613.69,2613.69,388.44,298.82,399.08,399.08,760.16,233.71,233.71,762.01,7136.34,1640.88,315.14,143.62,129.47,274.51,171.25,143.62,172.34,760.16,760.16,129.47,4082.09,229.6,3381.82,828.53,4209.02,155.15,129.47,137.53,274.3,315.57,17912.02,271.5,5164.85,5482.65,5738.85,171.25,212.93,200.57,314.07,2.08,1.53
2008-10-04,SCHISM,suisun,5,20050.51,20159.37,1116.01,3996.03,17587.21,1.0,1.0,1.78,-0.06,68.0,365.8,782.52,2420.12,2420.12,372.46,296.46,400.36,400.36,760.16,233.71,233.71,760.16,7355.07,1587.29,305.48,133.83,129.47,263.74,171.25,146.02,169.29,760.16,760.16,129.47,3963.41,230.04,3359.99,639.92,4087.1,156.46,129.47,138.4,263.74,305.48,17967.25,275.16,5171.04,5433.33,5644.16,171.25,212.93,196.66,310.85,2.19,1.51
2008-10-05,SCHISM,suisun,5,18651.73,18704.96,1123.21,3982.45,16546.27,1.0,1.0,2.2,0.11,68.6,170.0,923.78,2567.74,2567.74,367.98,306.13,388.44,388.44,747.35,233.71,233.71,760.16,8433.27,1801.21,356.24,137.09,129.47,262.01,171.25,141.45,166.68,760.16,755.41,129.47,3828.25,227.87,3196.32,677.97,3969.73,152.76,129.47,138.4,262.01,356.03,18856.32,273.0,5517.27,5756.01,6096.81,171.25,212.93,192.1,326.08,2.37,1.93
2008-10-06,SCHISM,suisun,5,18593.19,18638.94,1215.28,4018.06,16661.35,1.0,1.0,3.03,0.12,69.8,191.3,1062.24,2746.07,2746.07,371.82,304.84,379.71,379.71,740.32,233.71,233.71,760.16,9109.74,2086.36,451.05,134.92,129.47,269.13,171.25,140.36,164.07,760.16,745.49,129.47,3768.56,226.57,2885.02,586.71,3956.53,146.67,123.16,141.01,269.13,451.05,18981.99,256.83,5804.92,5985.31,6282.57,171.25,210.76,192.1,311.49,2.39,2.7
2008-10-07,SCHISM,suisun,5,18502.2,18539.11,1305.07,4006.97,16745.97,1.0,1.0,4.14,0.11,71.0,340.2,1285.87,3006.2,3006.2,372.46,297.11,366.91,366.91,740.32,233.71,233.71,760.16,9892.53,2609.67,605.72,136.22,129.47,292.38,171.25,141.66,156.9,760.16,740.32,129.47,3695.53,223.76,2622.7,543.56,3965.08,146.45,129.47,140.58,292.16,605.93,19535.94,254.46,6134.54,6311.78,6524.0,171.25,200.35,192.1,305.05,2.35,3.73
2008-10-08,SCHISM,suisun,5,18281.6,18325.36,1289.98,4194.56,16350.72,1.0,1.0,5.38,0.07,72.0,987.5,1961.21,3696.08,3696.08,375.87,298.18,359.02,359.02,719.85,227.01,227.01,749.83,10324.09,3164.39,823.6,144.06,129.47,332.93,171.25,141.45,155.15,760.16,727.09,129.47,3444.05,220.51,2539.66,663.01,3912.07,146.02,129.47,139.92,333.57,823.39,20247.14,254.46,6351.19,6704.1,6876.84,171.25,198.18,192.1,309.78,2.27,4.86
